alert_id,asset_type,age_months,last_service_days_ago,fault_code,pressure_psi,temperature_celsius,criticality
ALERT-26872,Rooftop Unit,80,76,FTC-005,169.48377058268852,20.100841331170262,Medium
ALERT-26873,Rooftop Unit,154,399,FTC-005,183.40497039293578,19.423960778144153,High
ALERT-26874,Air Handling Unit,28,692,FTC-002,177.41651461683148,20.682656732398456,High
ALERT-26875,Rooftop Unit,49,476,FTC-003,129.9045352932804,14.13328667696725,High
ALERT-26876,Chiller,157,221,FTC-001,174.10173599207582,21.964155497940865,High
ALERT-26877,Chiller,116,661,FTC-001,141.78765888597897,23.526926344402366,High
ALERT-26878,Rooftop Unit,49,461,FTC-001,148.745984761863,19.83487502467973,High
ALERT-26879,Rooftop Unit,39,663,FTC-006,152.90795541626684,16.273985632073458,High
ALERT-26880,Boiler,98,316,FTC-002,129.5739808733064,20.011987152480014,High
ALERT-26881,Chiller,146,339,FTC-006,164.27204478378215,16.759617416227407,High
ALERT-26882,Air Handling Unit,111,239,FTC-004,195.88329424712066,24.610291846530252,High
ALERT-26883,Chiller,69,443,FTC-004,145.712926826506,23.73923554796392,Medium
ALERT-26884,Air Handling Unit,99,688,FTC-005,157.66739779409065,18.688379542871065,High
ALERT-26885,Rooftop Unit,69,238,FTC-004,181.3376861980174,20.159858301036987,Medium
ALERT-26886,Air Handling Unit,22,542,FTC-006,162.53805253870337,18.72685074085288,High
ALERT-26887,Rooftop Unit,176,358,FTC-005,158.92554097634002,27.619304763530224,High
ALERT-26888,Rooftop Unit,44,31,FTC-001,137.1718581900685,25.237641184511013,Medium
ALERT-26889,Chiller,9,240,FTC-002,153.1366532036004,14.335676146528314,Medium
ALERT-26890,Air Handling Unit,160,13,FTC-006,142.5717478962554,24.573437428196485,High
ALERT-26891,Air Handling Unit,168,73,FTC-002,140.19337766648326,23.009454702767457,High
ALERT-26892,Boiler,178,566,FTC-005,193.30437946156303,24.621968769430346,High
ALERT-26893,Boiler,65,646,FTC-004,170.47996907822716,23.12736086978489,Medium
ALERT-26894,Rooftop Unit,77,253,FTC-004,153.9514950026832,24.0995076758981,Medium
ALERT-26895,Rooftop Unit,133,272,FTC-005,133.2503926806045,17.07347923928021,Medium
ALERT-26896,Air Handling Unit,32,6,FTC-001,152.36029190911057,25.43478379620462,Medium
ALERT-26897,Boiler,14,199,FTC-006,128.3949832021659,26.526311476309974,Medium
ALERT-26898,Boiler,151,501,FTC-003,142.62680052460973,24.92738551729321,High
ALERT-26899,Chiller,157,421,FTC-005,169.0693716351207,17.472232899846176,High
ALERT-26900,Rooftop Unit,156,380,FTC-005,148.93212551022916,22.818104208381463,High
ALERT-26901,Rooftop Unit,156,392,FTC-006,149.62906997952624,19.64170400919933,High
ALERT-26902,Air Handling Unit,28,394,FTC-006,165.19921354341466,25.08330613726611,High
ALERT-26903,Chiller,130,37,FTC-003,151.01557932914892,11.260443562570742,Medium
ALERT-26904,Rooftop Unit,142,531,FTC-003,141.850666124588,30.332783848083853,High
ALERT-26905,Rooftop Unit,98,7,FTC-003,150.13504317055538,22.5087711849181,Medium
ALERT-26906,Rooftop Unit,97,711,FTC-002,117.87282616844357,21.70070982092367,High
ALERT-26907,Boiler,149,154,FTC-001,139.35920764193227,24.340439844377244,High
ALERT-26908,Air Handling Unit,53,18,FTC-004,122.71448557731651,21.146582392938257,Low
ALERT-26909,Air Handling Unit,122,587,FTC-005,121.16014710988985,25.192318802765143,High
ALERT-26910,Air Handling Unit,49,576,FTC-005,184.4094678086594,20.0471025864009,High
ALERT-26911,Rooftop Unit,73,340,FTC-002,126.84759536697172,19.371543526071893,High
ALERT-26912,Air Handling Unit,134,219,FTC-003,146.26801174341247,19.01248012401649,High
ALERT-26913,Chiller,136,158,FTC-006,105.719619800346,25.838244009039453,High
ALERT-26914,Rooftop Unit,89,121,FTC-004,165.4438700922434,19.48690812870763,Medium
ALERT-26915,Boiler,124,390,FTC-005,130.63863843612623,17.70586753011522,Medium
ALERT-26916,Rooftop Unit,129,235,FTC-001,177.10406144496312,30.009169285877302,High
ALERT-26917,Air Handling Unit,62,664,FTC-004,116.93257698999771,22.027218519693648,High
ALERT-26918,Air Handling Unit,29,690,FTC-006,154.78042655482398,24.153551325996585,High
ALERT-26919,Rooftop Unit,33,540,FTC-003,152.6841263646229,31.827541041585725,High
ALERT-26920,Rooftop Unit,156,296,FTC-002,153.13654671585465,29.268784341446146,High
ALERT-26921,Rooftop Unit,91,491,FTC-006,165.57784072720403,19.201005221386147,High
ALERT-26922,Boiler,22,361,FTC-005,141.55678736372198,18.498198974997905,Low
ALERT-26923,Chiller,167,185,FTC-002,174.20047503055184,24.374092837646256,High
ALERT-26924,Boiler,118,480,FTC-005,117.92686545718357,20.899441311945555,High
ALERT-26925,Rooftop Unit,11,289,FTC-006,143.0331155458124,18.576892875412952,High
ALERT-26926,Air Handling Unit,108,105,FTC-003,166.89508296422596,23.565109067932056,Medium
ALERT-26927,Air Handling Unit,15,374,FTC-005,155.51198920823967,26.66896405101008,Low
ALERT-26928,Boiler,165,210,FTC-003,132.91392562754098,29.693814695975473,High
ALERT-26929,Rooftop Unit,169,227,FTC-001,106.32823463818897,15.998714205637627,High
ALERT-26930,Air Handling Unit,73,540,FTC-002,137.01092754977975,27.004570211506163,High
ALERT-26931,Rooftop Unit,52,675,FTC-002,168.05808568705416,19.85400608912957,High
ALERT-26932,Boiler,169,438,FTC-006,151.40686227410612,22.297563498209882,High
ALERT-26933,Air Handling Unit,157,122,FTC-005,175.09415695585002,20.69170636689816,Medium
ALERT-26934,Air Handling Unit,96,291,FTC-006,182.40758374603502,20.44841207896992,High
ALERT-26935,Air Handling Unit,25,508,FTC-003,165.27882102061218,21.742401539124497,Medium
ALERT-26936,Rooftop Unit,29,671,FTC-001,166.98902422238035,23.422899219230004,High
ALERT-26937,Rooftop Unit,92,709,FTC-001,149.72867121766814,18.700213086926084,High
ALERT-26938,Chiller,156,252,FTC-006,145.03503034990652,21.645828043105002,High
ALERT-26939,Air Handling Unit,50,357,FTC-005,186.81314279128785,17.672125686756228,Medium
ALERT-26940,Air Handling Unit,61,566,FTC-001,145.2363718389732,21.45023750368628,High
ALERT-26941,Air Handling Unit,47,104,FTC-005,138.54859437770256,28.308598029801857,Low
ALERT-26942,Rooftop Unit,129,696,FTC-001,144.87297724569444,26.97490734627214,High
ALERT-26943,Chiller,104,285,FTC-005,154.29018198433465,26.51583874372438,Medium
ALERT-26944,Rooftop Unit,115,168,FTC-005,126.85671318558555,18.983659371214525,Medium
ALERT-26945,Rooftop Unit,174,158,FTC-003,146.70476646399874,20.02856891231791,High
ALERT-26946,Air Handling Unit,23,343,FTC-004,155.7124211442327,23.565430923912214,Medium
ALERT-26947,Boiler,108,545,FTC-003,155.6025453987129,28.22160233872013,High
ALERT-26948,Rooftop Unit,81,263,FTC-003,129.62881944252842,24.47116783747804,High
ALERT-26949,Chiller,173,566,FTC-001,155.15250569309623,12.79454383756402,High
ALERT-26950,Rooftop Unit,112,497,FTC-001,132.12338912479075,21.277238490057027,High
ALERT-26951,Boiler,99,584,FTC-006,168.30120024024689,22.71352870271003,High
ALERT-26952,Air Handling Unit,174,20,FTC-004,159.9988348928904,20.086539974794,Medium
ALERT-26953,Rooftop Unit,14,240,FTC-001,173.45482977703,25.589659146114904,High
ALERT-26954,Rooftop Unit,21,408,FTC-005,151.96270042487032,26.974639980697624,Medium
ALERT-26955,Rooftop Unit,108,485,FTC-001,151.36875757162372,25.784728667972157,High
ALERT-26956,Boiler,79,34,FTC-005,155.33652801149157,19.50023632539434,Low
ALERT-26957,Chiller,175,597,FTC-004,135.92921059074953,11.235555460115732,High
ALERT-26958,Air Handling Unit,52,633,FTC-005,136.9466843138953,18.173091253892917,Medium
ALERT-26959,Chiller,67,59,FTC-002,155.3145111667643,24.803378462698916,High
ALERT-26960,Rooftop Unit,96,373,FTC-006,138.73103526636504,23.977842655197193,High
ALERT-26961,Air Handling Unit,104,427,FTC-001,125.26363406468933,26.836790699123195,High
ALERT-26962,Air Handling Unit,49,576,FTC-005,106.19165106295269,10.205623574240313,Medium
ALERT-26963,Boiler,123,356,FTC-002,166.80495061385986,19.058472338811832,High
ALERT-26964,Rooftop Unit,146,570,FTC-006,139.37106912800326,21.6436282704882,High
ALERT-26965,Air Handling Unit,147,202,FTC-001,155.61379179761562,23.28838595587462,High
ALERT-26966,Air Handling Unit,52,723,FTC-002,185.2111265725696,22.54498612616971,High
ALERT-26967,Rooftop Unit,135,262,FTC-001,190.52909500802505,16.657027364140006,High
ALERT-26968,Air Handling Unit,113,224,FTC-002,157.00664577911044,22.064203634177318,High
ALERT-26969,Rooftop Unit,140,325,FTC-001,166.60797936068593,22.763781979198622,High
ALERT-26970,Air Handling Unit,157,451,FTC-006,153.74661978206868,18.553678841853138,High
ALERT-26971,Rooftop Unit,74,598,FTC-002,150.25190837945175,22.47910491464398,High
ALERT-26972,Rooftop Unit,19,575,FTC-005,179.4844505416667,20.394417668630727,Medium
ALERT-26973,Air Handling Unit,53,201,FTC-003,136.86536765715886,22.425432322750062,Medium
ALERT-26974,Chiller,159,499,FTC-006,160.32262537850596,19.84266150733227,High
ALERT-26975,Boiler,68,151,FTC-005,175.26820546892068,32.29635992490565,Medium
ALERT-26976,Rooftop Unit,60,401,FTC-002,115.68776259483481,17.924536614523774,High
ALERT-26977,Air Handling Unit,39,99,FTC-003,138.0380525797993,24.89054428054992,Medium
ALERT-26978,Boiler,41,42,FTC-001,169.65605704917863,21.811668481890784,Medium
ALERT-26979,Rooftop Unit,75,446,FTC-005,145.04685846896868,21.10610102573014,Medium
ALERT-26980,Rooftop Unit,137,636,FTC-006,146.31398381658167,31.665146432534183,High
ALERT-26981,Air Handling Unit,79,52,FTC-005,143.52266009989535,19.235201251970306,Low
ALERT-26982,Rooftop Unit,28,337,FTC-002,123.50388603297078,24.426537529226724,High
ALERT-26983,Air Handling Unit,147,572,FTC-002,121.38979492220105,24.778719132696306,High
ALERT-26984,Rooftop Unit,142,697,FTC-001,181.8107788730299,23.513726142736587,High
ALERT-26985,Rooftop Unit,113,382,FTC-002,142.21555531137642,24.50691986737492,High
ALERT-26986,Chiller,68,433,FTC-006,166.72541897412103,22.533436498861402,High
ALERT-26987,Rooftop Unit,83,63,FTC-003,138.04937546339013,27.395877088949476,Medium
ALERT-26988,Rooftop Unit,125,373,FTC-002,132.26020594994873,19.82448258097927,High
ALERT-26989,Rooftop Unit,56,121,FTC-001,152.19025609595354,17.462540794557086,High
ALERT-26990,Rooftop Unit,9,209,FTC-002,174.92134671097125,17.577427666953493,Medium
ALERT-26991,Chiller,84,535,FTC-006,95.91371584983102,20.86164864496984,High
ALERT-26992,Rooftop Unit,66,113,FTC-005,183.52442000552924,21.918792368748008,Medium
ALERT-26993,Chiller,76,455,FTC-005,146.14256941302966,17.90898879928992,Medium
ALERT-26994,Air Handling Unit,97,366,FTC-005,119.73737953915796,22.63746823872487,High
ALERT-26995,Boiler,44,683,FTC-006,123.46481408309975,20.391203869102636,High
ALERT-26996,Rooftop Unit,175,690,FTC-004,176.26229918457102,26.885479420977738,High
ALERT-26997,Rooftop Unit,174,149,FTC-005,173.84978438353394,24.405916645765085,Medium
ALERT-26998,Boiler,127,315,FTC-005,104.63088746720103,22.781960901387645,High
ALERT-26999,Air Handling Unit,170,669,FTC-002,113.04131019567753,15.002129888720926,High
ALERT-27000,Boiler,135,55,FTC-006,154.73268772204952,24.577153681313074,High
ALERT-27001,Rooftop Unit,131,280,FTC-001,154.67998204799406,28.430721925037087,High
ALERT-27002,Air Handling Unit,102,210,FTC-006,139.6497864790654,26.345809779075193,High
ALERT-27003,Air Handling Unit,159,483,FTC-005,121.85366845006834,19.236626075275826,High
ALERT-27004,Rooftop Unit,102,676,FTC-005,150.79460528782386,27.1975908483093,High
ALERT-27005,Rooftop Unit,62,82,FTC-003,164.66726894126552,21.10373064868352,Medium
ALERT-27006,Rooftop Unit,146,317,FTC-006,127.8121191465749,21.490898843951637,High
ALERT-27007,Air Handling Unit,34,252,FTC-002,172.53194648137853,19.136468308848332,High
ALERT-27008,Air Handling Unit,72,659,FTC-005,149.33689087755133,25.174104369168557,Medium
ALERT-27009,Chiller,159,342,FTC-004,148.55150126440034,28.439445701135607,High
ALERT-27010,Rooftop Unit,59,404,FTC-003,186.2345879788937,16.91047244205397,High
ALERT-27011,Air Handling Unit,46,410,FTC-004,151.9264989122607,26.39077936418039,Medium
ALERT-27012,Rooftop Unit,140,508,FTC-001,162.86301529928232,22.49700955261614,High
ALERT-27013,Air Handling Unit,164,725,FTC-005,173.2685698461857,23.67602502749522,High
ALERT-27014,Air Handling Unit,65,587,FTC-002,154.36076059635636,21.694470531679293,High
ALERT-27015,Rooftop Unit,88,79,FTC-006,125.3325342011359,22.025394028076693,High
ALERT-27016,Air Handling Unit,161,35,FTC-002,171.28855450970897,27.901861709390793,High
ALERT-27017,Air Handling Unit,58,560,FTC-003,171.69522196928457,24.457743450328948,High
ALERT-27018,Rooftop Unit,128,479,FTC-003,155.02068160412693,16.992985214922278,High
ALERT-27019,Air Handling Unit,115,630,FTC-002,163.9790411576726,23.073663604792134,High
ALERT-27020,Rooftop Unit,159,164,FTC-001,159.573999905967,23.418814666289823,High
ALERT-27021,Air Handling Unit,178,561,FTC-002,121.6627776025742,20.43833746674733,High
ALERT-27022,Rooftop Unit,31,137,FTC-001,131.7379067549273,17.975407929383916,Medium
ALERT-27023,Rooftop Unit,28,216,FTC-002,117.90170912517472,14.406943899865729,High
ALERT-27024,Chiller,89,542,FTC-004,188.59158449763822,21.02030763630343,High
ALERT-27025,Chiller,60,623,FTC-003,143.41257411841295,23.68094114314519,High
ALERT-27026,Air Handling Unit,179,257,FTC-001,135.23490464096804,23.26337948581897,High
ALERT-27027,Rooftop Unit,122,691,FTC-002,107.51836771160286,21.69493356237642,High
ALERT-27028,Boiler,142,387,FTC-001,136.97491979627145,24.555533094420426,High
ALERT-27029,Air Handling Unit,167,518,FTC-003,127.19016842565931,26.397638066352982,High
ALERT-27030,Boiler,111,323,FTC-001,141.5617766427764,26.507199570400157,High
ALERT-27031,Air Handling Unit,38,235,FTC-005,155.81837493353652,19.45723108140666,Low
ALERT-27032,Rooftop Unit,170,34,FTC-006,161.69823101964917,23.70946045307621,High
ALERT-27033,Air Handling Unit,34,256,FTC-005,124.84662402285498,27.258906500557018,Low
ALERT-27034,Rooftop Unit,54,480,FTC-001,143.66660207310633,17.18361048880763,High
ALERT-27035,Chiller,54,558,FTC-006,145.46369607781315,18.902622354350843,High
ALERT-27036,Chiller,19,539,FTC-005,124.72775511158997,24.78770419719862,Medium
ALERT-27037,Boiler,174,357,FTC-005,146.95316344810422,22.810503616082396,High
ALERT-27038,Chiller,85,540,FTC-003,180.0282544707715,20.605196859372306,High
ALERT-27039,Air Handling Unit,29,216,FTC-006,162.88200985649434,14.689022683057452,High
ALERT-27040,Boiler,63,222,FTC-001,147.33635788850847,24.7541133443713,High
ALERT-27041,Rooftop Unit,95,708,FTC-006,172.16240503392254,23.503865464155425,High
ALERT-27042,Air Handling Unit,47,581,FTC-005,142.62406626839729,21.92068004687341,Medium
ALERT-27043,Air Handling Unit,11,63,FTC-005,157.40043126653435,26.88462605573695,Low
ALERT-27044,Rooftop Unit,11,304,FTC-001,134.01102572214626,19.72567183426362,High
ALERT-27045,Chiller,152,227,FTC-001,155.4371713979523,23.298748367302053,High
ALERT-27046,Rooftop Unit,41,647,FTC-002,127.71688984390396,25.479172453927454,High
ALERT-27047,Rooftop Unit,86,366,FTC-004,118.33725608995265,26.01597435883451,High
ALERT-27048,Rooftop Unit,20,515,FTC-002,187.27137843603055,22.298243204775385,High
ALERT-27049,Chiller,174,56,FTC-005,161.16680969890703,24.68981050200193,Medium
ALERT-27050,Air Handling Unit,122,512,FTC-001,131.88365801272613,15.676229920405238,High
ALERT-27051,Boiler,74,332,FTC-003,157.14859590432937,24.6613286361154,High
ALERT-27052,Chiller,171,339,FTC-003,125.70732547357942,23.155810260272936,High
ALERT-27053,Air Handling Unit,12,119,FTC-006,170.77886548253971,23.216560825547496,High
ALERT-27054,Rooftop Unit,70,312,FTC-006,196.04082991427725,21.65920722538744,High
ALERT-27055,Air Handling Unit,152,291,FTC-004,132.45390506840369,21.127868132998845,Medium
ALERT-27056,Air Handling Unit,135,210,FTC-004,163.3845490247991,24.604805301434208,Medium
ALERT-27057,Rooftop Unit,23,54,FTC-001,169.37499266613253,19.12311575214246,Medium
ALERT-27058,Rooftop Unit,112,416,FTC-005,119.3597903679529,21.26491880051026,High
ALERT-27059,Chiller,135,114,FTC-004,132.02660072271075,24.436065864447297,Medium
ALERT-27060,Air Handling Unit,41,399,FTC-006,159.3342830932002,24.942328682165112,High
ALERT-27061,Chiller,78,284,FTC-002,170.1499480260441,23.21713734351924,High
ALERT-27062,Chiller,87,30,FTC-006,143.98430315110664,17.617207531499187,High
ALERT-27063,Air Handling Unit,52,281,FTC-002,167.01307118230653,24.924837880630854,High
ALERT-27064,Rooftop Unit,154,135,FTC-003,134.68742427313165,21.327631782543623,High
ALERT-27065,Air Handling Unit,63,572,FTC-006,120.12359714551073,20.910794722953344,High
ALERT-27066,Rooftop Unit,131,614,FTC-001,152.34801015185428,17.195274052786242,High
ALERT-27067,Boiler,75,564,FTC-004,143.19641400742765,22.70361713811329,Medium
ALERT-27068,Air Handling Unit,104,40,FTC-006,161.6158772759745,30.710747403804714,High
ALERT-27069,Chiller,41,658,FTC-001,148.5711966884591,21.432736577702585,High
ALERT-27070,Chiller,117,560,FTC-003,164.26351314498564,25.085388446840113,High
ALERT-27071,Rooftop Unit,137,612,FTC-002,130.32296352745948,14.772692389533686,High
ALERT-27072,Air Handling Unit,58,374,FTC-006,130.7753865995064,17.387183467077953,High
ALERT-27073,Air Handling Unit,159,384,FTC-003,180.6244824101019,18.60014468674659,High
ALERT-27074,Rooftop Unit,35,196,FTC-001,163.45214030477882,22.285027348866972,High
ALERT-27075,Rooftop Unit,176,364,FTC-002,146.5410670606663,18.347397528175,High
ALERT-27076,Air Handling Unit,113,698,FTC-005,149.20256252069976,22.64913034854362,High
ALERT-27077,Air Handling Unit,71,209,FTC-002,123.84920105133398,22.512006757116914,High
ALERT-27078,Air Handling Unit,84,397,FTC-003,115.76841407787845,25.519707977840095,High
ALERT-27079,Boiler,66,327,FTC-004,161.70726331791474,30.781643759213228,Medium
ALERT-27080,Rooftop Unit,38,493,FTC-006,167.45034464173557,26.162571077950005,High
ALERT-27081,Boiler,138,194,FTC-003,137.1997897883238,16.67274140315624,High
ALERT-27082,Rooftop Unit,133,537,FTC-004,162.7537364574201,25.843354568333464,High
ALERT-27083,Air Handling Unit,109,374,FTC-004,150.10940868017533,28.388141158636497,Medium
ALERT-27084,Rooftop Unit,40,11,FTC-002,82.06818970288901,24.238851303393606,High
ALERT-27085,Rooftop Unit,112,693,FTC-006,199.40700859450095,18.567255121398105,High
ALERT-27086,Rooftop Unit,179,32,FTC-005,161.17228477620546,26.061932705706734,Medium
ALERT-27087,Rooftop Unit,139,166,FTC-004,166.27917591006144,25.89923729040441,Medium
ALERT-27088,Rooftop Unit,26,370,FTC-005,177.22814160394054,24.250106487775174,Medium
ALERT-27089,Chiller,166,234,FTC-006,119.9491695615481,23.425179829147076,High
ALERT-27090,Rooftop Unit,86,647,FTC-003,160.00950255755964,19.739984373652046,High
ALERT-27091,Rooftop Unit,139,110,FTC-002,140.8102142737051,16.378353255777483,High
ALERT-27092,Air Handling Unit,84,244,FTC-003,155.73426710874648,17.157310925359166,High
ALERT-27093,Rooftop Unit,120,359,FTC-006,148.8434699669163,23.470061689671148,High
ALERT-27094,Air Handling Unit,54,241,FTC-001,140.2430744536285,25.7681680189996,High
ALERT-27095,Air Handling Unit,106,4,FTC-006,108.93143868978434,19.92651524431935,High
ALERT-27096,Boiler,52,474,FTC-002,134.73598329430598,25.85259980427228,High
ALERT-27097,Air Handling Unit,110,466,FTC-002,172.53588771758504,15.571216339348007,High
ALERT-27098,Air Handling Unit,46,592,FTC-001,165.55374093565365,24.69167730512828,High
ALERT-27099,Rooftop Unit,73,260,FTC-002,108.04287386489779,16.084692772731085,High
ALERT-27100,Boiler,159,28,FTC-001,131.4160868694908,33.47041780548348,High
ALERT-27101,Rooftop Unit,91,167,FTC-001,134.88022562582714,20.19754594518315,High
ALERT-27102,Air Handling Unit,19,390,FTC-003,156.02090508529832,17.880087792075127,Medium
ALERT-27103,Air Handling Unit,78,607,FTC-006,164.05197925201912,21.79138755678375,High
ALERT-27104,Air Handling Unit,51,124,FTC-004,172.80730106823634,20.955620782956064,Low
ALERT-27105,Rooftop Unit,48,8,FTC-006,107.76686612272964,21.28317638230349,High
ALERT-27106,Air Handling Unit,166,667,FTC-006,132.34140428170124,22.523014259201204,High
ALERT-27107,Rooftop Unit,172,208,FTC-005,148.72895418507414,21.13541777493339,Medium
ALERT-27108,Air Handling Unit,99,359,FTC-002,159.6664944578745,26.52940126065651,High
ALERT-27109,Boiler,5,13,FTC-001,150.39687063167906,22.88893462538106,Medium
ALERT-27110,Chiller,169,577,FTC-003,112.20871091372115,23.354066612375618,High
ALERT-27111,Rooftop Unit,36,594,FTC-003,156.92696471951103,22.149540129613587,High
ALERT-27112,Chiller,163,169,FTC-006,162.28891312618813,24.71951717051671,High
ALERT-27113,Boiler,81,364,FTC-002,163.1765894805203,26.446035350201523,High
ALERT-27114,Chiller,51,444,FTC-006,178.4339892256349,27.77706095613748,High
ALERT-27115,Air Handling Unit,146,407,FTC-004,119.42049807546728,20.057379740619627,High
ALERT-27116,Air Handling Unit,29,24,FTC-001,178.1908453692013,26.323839819628144,Medium
ALERT-27117,Chiller,35,481,FTC-002,153.07865029180272,20.788256300370573,High
ALERT-27118,Rooftop Unit,104,311,FTC-003,129.7189844146795,22.34425655404901,High
ALERT-27119,Air Handling Unit,13,387,FTC-003,142.13148886407262,23.946197446280877,Medium
ALERT-27120,Air Handling Unit,164,202,FTC-006,131.32026970052246,16.99319508333262,High
ALERT-27121,Rooftop Unit,160,683,FTC-006,151.20228659044022,23.17580691963077,High
ALERT-27122,Rooftop Unit,142,555,FTC-001,123.22936165007715,24.096388718310656,High
ALERT-27123,Chiller,112,293,FTC-005,171.2628116101975,19.625061989683516,Medium
ALERT-27124,Air Handling Unit,174,485,FTC-002,167.01190384063725,24.03629593138774,High
ALERT-27125,Rooftop Unit,98,509,FTC-002,136.1467537164761,25.077954447372022,High
ALERT-27126,Chiller,92,56,FTC-006,172.01894801510093,18.922991564176826,High
ALERT-27127,Rooftop Unit,79,713,FTC-006,112.25710169577252,21.305978812513978,High
ALERT-27128,Air Handling Unit,92,43,FTC-006,135.63843118730995,23.917271090330882,High
ALERT-27129,Air Handling Unit,119,357,FTC-004,155.13150674930066,28.068887283141713,Medium
ALERT-27130,Rooftop Unit,21,285,FTC-002,138.2957870727956,21.43344998560308,High
ALERT-27131,Chiller,102,106,FTC-003,141.09197403352036,17.240478952643358,Medium
ALERT-27132,Rooftop Unit,39,706,FTC-005,128.9063836057353,16.0894040016194,Medium
ALERT-27133,Air Handling Unit,109,65,FTC-002,164.3802439868805,24.166182123718414,High
ALERT-27134,Chiller,28,619,FTC-002,166.73355750456267,28.26946622370028,High
ALERT-27135,Rooftop Unit,32,146,FTC-001,141.7839223737213,20.369859230631164,High
ALERT-27136,Chiller,128,130,FTC-005,147.8763573972739,24.373521158048305,Medium
ALERT-27137,Air Handling Unit,121,176,FTC-006,157.23269635379907,21.622023299927204,High
ALERT-27138,Chiller,138,431,FTC-005,159.84911278327706,23.18807684365972,Medium
ALERT-27139,Air Handling Unit,98,156,FTC-001,144.36253118546333,22.74459797544581,High
ALERT-27140,Air Handling Unit,160,596,FTC-006,154.77744213982018,17.629548677903465,High
ALERT-27141,Rooftop Unit,124,677,FTC-004,174.1515997071828,23.046051019216794,High
ALERT-27142,Rooftop Unit,81,84,FTC-006,155.23104730934145,20.07908863011799,High
ALERT-27143,Chiller,163,266,FTC-001,130.6666248367684,21.405741416877827,High
ALERT-27144,Air Handling Unit,82,196,FTC-006,173.40229519151094,23.119570470622275,High
ALERT-27145,Air Handling Unit,129,388,FTC-002,140.92831946952722,24.9368267817214,High
ALERT-27146,Air Handling Unit,107,203,FTC-004,154.5673449585006,24.03181938079759,Medium
ALERT-27147,Rooftop Unit,162,713,FTC-006,148.65230002873147,14.393772998267492,High
ALERT-27148,Rooftop Unit,96,347,FTC-005,169.66401344536024,21.194217064209656,Medium
ALERT-27149,Air Handling Unit,51,32,FTC-002,145.5746052735754,20.72307045299199,High
ALERT-27150,Chiller,111,309,FTC-002,162.71613125113635,15.37026031246025,High
ALERT-27151,Rooftop Unit,122,300,FTC-001,171.31941325264202,16.999166157244332,High
ALERT-27152,Chiller,38,366,FTC-004,140.66136557416434,30.521355366017964,Medium
ALERT-27153,Rooftop Unit,27,92,FTC-006,129.9320791185505,27.571765979752474,Medium
ALERT-27154,Rooftop Unit,142,527,FTC-004,146.78220899392275,13.497864574622456,High
ALERT-27155,Rooftop Unit,120,141,FTC-002,162.01641386251737,21.239848923985686,High
ALERT-27156,Chiller,77,405,FTC-006,115.60737117743216,23.932639043470694,High
ALERT-27157,Rooftop Unit,106,88,FTC-003,154.9487039788595,29.651069420448373,Medium
ALERT-27158,Air Handling Unit,105,299,FTC-002,160.00111378044116,22.775421490506574,High
ALERT-27159,Air Handling Unit,55,7,FTC-005,131.98868255002526,26.94868260917719,Low
ALERT-27160,Air Handling Unit,113,262,FTC-002,136.241243481535,20.61765003257931,High
ALERT-27161,Air Handling Unit,152,31,FTC-005,146.2675579325837,19.989040405061726,Medium
ALERT-27162,Rooftop Unit,69,644,FTC-003,170.10625942110784,18.463641130960823,High
ALERT-27163,Boiler,94,402,FTC-001,133.51616517327167,25.784862233359892,High
ALERT-27164,Air Handling Unit,26,335,FTC-004,133.1144199960837,20.232835409844498,Medium
ALERT-27165,Boiler,121,73,FTC-005,136.33655303420102,25.099524258866673,Medium
ALERT-27166,Air Handling Unit,77,100,FTC-005,153.10968676868572,22.710067962516973,Medium
ALERT-27167,Air Handling Unit,130,268,FTC-002,120.85386675263327,17.28969028514063,High
ALERT-27168,Rooftop Unit,52,189,FTC-006,119.70726076309234,24.267714324767258,High
ALERT-27169,Boiler,178,685,FTC-001,154.9609918709838,14.932803797373564,High
ALERT-27170,Rooftop Unit,69,323,FTC-006,136.35906285993929,19.457476273119045,High
ALERT-27171,Air Handling Unit,121,296,FTC-004,146.9934896570891,18.645801059900194,Medium
ALERT-27172,Air Handling Unit,141,473,FTC-005,159.98479566668706,19.383487010208338,High
ALERT-27173,Chiller,45,311,FTC-002,145.19287589434012,25.288026677684407,High
ALERT-27174,Air Handling Unit,109,250,FTC-003,171.46023030675215,24.59564379009072,High
ALERT-27175,Rooftop Unit,101,572,FTC-002,178.23217104575127,23.529270360676882,High
ALERT-27176,Chiller,60,376,FTC-003,131.77626769358952,23.926792607808803,Medium
ALERT-27177,Rooftop Unit,156,558,FTC-001,139.55340986997547,25.280969924821363,High
ALERT-27178,Air Handling Unit,131,29,FTC-005,179.63575350732498,24.97730205210516,Medium
ALERT-27179,Air Handling Unit,130,264,FTC-001,156.73550989034297,18.85658439536428,High
ALERT-27180,Air Handling Unit,130,321,FTC-004,133.50035118406518,23.6659864572634,Medium
ALERT-27181,Air Handling Unit,154,617,FTC-001,129.16617355180256,24.92574189466756,High
ALERT-27182,Chiller,67,296,FTC-002,103.6089320555799,31.36715922466841,High
ALERT-27183,Air Handling Unit,145,272,FTC-001,128.65078839460193,29.124537907079443,High
ALERT-27184,Air Handling Unit,56,152,FTC-004,148.9190412949397,20.531223808007717,Low
ALERT-27185,Chiller,168,579,FTC-005,103.41530692859617,23.928070570344516,High
